date,permno_a,permno_b,action,side,w_prev,w_new
2021-05-28,59176,91002,resize,1,0.0013784480221421625,0.002439648065446617
2021-05-28,22592,91220,resize,1,0.007997937558511517,0.009784557944773495
2021-05-28,87717,91002,resize,1,0.0010633069529244787,0.001899579812058766
2021-05-28,86312,88319,enter,-1,0.0,0.0005878508017979532
2021-05-28,16097,93073,enter,-1,0.0,0.0005068399129850946
2021-05-28,13132,90455,enter,-1,0.0,0.0013450438970199704
2021-05-28,14515,75346,enter,1,0.0,0.0044547700336538265
2021-05-28,12189,35044,enter,1,0.0,0.005561497350505663
2021-05-28,90205,90340,enter,1,0.0,0.007193721931793423
2021-05-28,12366,87114,enter,-1,0.0,0.003387109156391427
2021-05-28,91872,92667,enter,-1,0.0,0.005075810885086629
2021-05-28,12189,14889,enter,1,0.0,0.0029656930140016615
2021-05-28,66157,86582,enter,1,0.0,0.008033326319233688
2021-05-28,84516,85731,enter,-1,0.0,0.004725861156848109
2021-05-28,85789,86382,enter,-1,0.0,0.006694536033529529
2021-05-28,84660,84661,enter,-1,0.0,0.0023727441970413502
2021-05-28,10892,85789,enter,-1,0.0,0.003714972183886499
2021-05-28,14650,75605,enter,1,0.0,0.0017292593077081187
2021-06-01,15838,49015,time_exit,1,0.008874676524518857,0.007299040707219822
2021-06-01,86312,88319,stop,-1,0.0005878508017979532,0.0004834820649790045
2021-06-01,16097,93073,stop,-1,0.0005068399129850946,0.00041685408439408154
2021-06-01,13132,90455,stop,-1,0.0013450438970199704,0.001106240901313145
2021-06-01,14515,75346,stop,1,0.0044547700336538265,0.003663857237738041
2021-06-01,12189,35044,stop,1,0.005561497350505663,0.004574092975928135
2021-06-01,90205,90340,stop,1,0.007193721931793423,0.005916527669658012
2021-06-01,12366,87114,stop,-1,0.003387109156391427,0.0027857519701134526
2021-06-01,91872,92667,stop,-1,0.005075810885086629,0.004174636694649034
2021-06-01,12189,14889,stop,1,0.0029656930140016615,0.00243915527225249
2021-06-01,66157,86582,stop,1,0.008033326319233688,0.006607066258299033
2021-06-01,84516,85731,stop,-1,0.004725861156848109,0.0038868180564331526
2021-06-01,85789,86382,stop,-1,0.006694536033529529,0.005505968684005766
2021-06-01,84660,84661,stop,-1,0.0023727441970413502,0.0019514803085133707
2021-06-01,59176,91002,resize,1,0.002439648065446617,0.0033975309716064495
2021-06-01,87717,91002,resize,1,0.001899579812058766,0.002659926438063659
2021-06-01,22592,91220,resize,1,0.009784557944773495,0.011469548571629106
2021-06-01,14650,75605,resize,1,0.0017292593077081187,0.0032519107899379395
2021-06-01,13756,14941,enter,-1,0.0,0.00016506174140774646
2021-06-01,13006,88912,enter,1,0.0,0.007560207352630509
2021-06-01,15337,90063,enter,-1,0.0,0.0039005508223318983
2021-06-01,15389,91725,enter,-1,0.0,0.0001529239085588951
2021-06-01,47002,86004,enter,-1,0.0,0.00210637601422689
2021-06-01,54199,55597,enter,-1,0.0,0.00263744797088373
2021-06-01,13076,90066,enter,-1,0.0,0.004679632599643575
2021-06-01,15337,69331,enter,-1,0.0,0.006330168388191359
2021-06-01,15337,90827,enter,-1,0.0,0.002038389931720933
2021-06-01,84761,93306,enter,-1,0.0,0.001726172724755544
2021-06-01,13102,82800,enter,1,0.0,0.00623055043865301
2021-06-01,92110,92916,enter,-1,0.0,0.0038750649581515122
2021-06-01,89012,89492,enter,-1,0.0,0.00474418933298126
2021-06-01,23182,81501,enter,-1,0.0,0.000793596757101315
2021-06-01,10308,88865,enter,-1,0.0,0.0073200800819288436
2021-06-01,60687,92809,enter,1,0.0,0.001273778435243614
2021-06-02,13756,14941,stop,-1,0.00016506174140774646,0.00013598051727643117
2021-06-02,13006,88912,stop,1,0.007560207352630509,0.0062282204086787155
2021-06-02,15337,90063,stop,-1,0.0039005508223318983,0.0032133365003915353
2021-06-02,15389,91725,stop,-1,0.0001529239085588951,0.00012598117536155056
2021-06-02,47002,86004,stop,-1,0.00210637601422689,0.0017352664375792034
2021-06-02,54199,55597,stop,-1,0.00263744797088373,0.002172772056757255
2021-06-02,13076,90066,stop,-1,0.004679632599643575,0.0038551565985921426
2021-06-02,15337,69331,stop,-1,0.006330168388191359,0.005214894526932312
2021-06-02,15337,90827,stop,-1,0.002038389931720933,0.001679258409383735
2021-06-02,84761,93306,stop,-1,0.001726172724755544,0.0014220488528646391
2021-06-02,13102,82800,stop,1,0.00623055043865301,0.005132827657937033
2021-06-02,92110,92916,stop,-1,0.0038750649581515122,0.0031923408355879943
2021-06-02,89012,89492,stop,-1,0.00474418933298126,0.003908339473788218
2021-06-02,23182,81501,stop,-1,0.000793596757101315,0.000653777771997204
2021-06-02,10308,88865,stop,-1,0.0073200800819288436,0.006030399701083431
2021-06-02,60687,92809,resize,1,0.001273778435243614,0.002263682944159244
2021-06-02,59176,91002,resize,1,0.0033975309716064495,0.004126898527350812
2021-06-02,87717,91002,resize,1,0.002659926438063659,0.0032294803126370437
2021-06-02,14650,75605,resize,1,0.0032519107899379395,0.004423518371353271
2021-06-02,10892,85789,resize,-1,0.003714972183886499,0.006868974336798855
2021-06-02,86312,88319,enter,-1,0.0,0.0006066140145115153
2021-06-02,16097,93073,enter,-1,0.0,0.0005228218375177776
2021-06-02,13132,90455,enter,-1,0.0,0.0013781467667306547
2021-06-02,14515,75346,enter,1,0.0,0.004587914577528082
2021-06-02,12189,35044,enter,1,0.0,0.005746342178356054
2021-06-02,91872,92667,enter,-1,0.0,0.005263565583454768
2021-06-02,66157,86582,enter,1,0.0,0.00830555841113687
2021-06-02,12366,87114,enter,-1,0.0,0.003501513541975029
2021-06-02,90205,90340,enter,1,0.0,0.007209733351224442
2021-06-02,12189,14889,enter,1,0.0,0.003039712452506511
2021-06-02,85789,86382,enter,-1,0.0,0.0066755621774029225
2021-06-02,84660,84661,enter,-1,0.0,0.002391406001862662
2021-06-02,84516,85731,enter,-1,0.0,0.004864381609594884
2021-06-02,86996,90925,enter,1,0.0,0.0011610511522525914
2021-06-03,59176,91002,stop,1,0.004126898527350812,0.003417964875585355
2021-06-03,86312,88319,stop,-1,0.0006066140145115153,0.0005024076509022276
2021-06-03,16097,93073,stop,-1,0.0005228218375177776,0.00043300959909277955
2021-06-03,13132,90455,stop,-1,0.0013781467667306547,0.00114140369841143
2021-06-03,14515,75346,stop,1,0.004587914577528082,0.003799785910472423
2021-06-03,12189,35044,stop,1,0.005746342178356054,0.0047592146011217005
2021-06-03,91872,92667,stop,-1,0.005263565583454768,0.004359371127096048
2021-06-03,66157,86582,stop,1,0.00830555841113687,0.006878799353375806
2021-06-03,12366,87114,stop,-1,0.003501513541975029,0.002900010799524017
2021-06-03,90205,90340,stop,1,0.007209733351224442,0.005971219111277814
2021-06-03,12189,14889,stop,1,0.003039712452506511,0.0025175395822528515
2021-06-03,85789,86382,stop,-1,0.0066755621774029225,0.005528809806185407
2021-06-03,84660,84661,stop,-1,0.002391406001862662,0.0019806015736659197
2021-06-03,84516,85731,stop,-1,0.004864381609594884,0.004028760429375425
2021-06-03,60687,92809,resize,1,0.002263682944159244,0.003050305912982296
2021-06-03,14650,75605,resize,1,0.004423518371353271,0.005344556679886851
2021-06-03,86996,90925,resize,1,0.0011610511522525914,0.002090325928984499
2021-06-03,13006,88912,enter,1,0.0,0.007263819122390326
2021-06-03,13756,14941,enter,-1,0.0,0.00015270190326095463
2021-06-03,15337,90063,enter,-1,0.0,0.0035979009900568653
2021-06-03,15389,91725,enter,-1,0.0,0.0001405212856595962
2021-06-03,47002,86004,enter,-1,0.0,0.0019289915150030334
2021-06-03,54199,55597,enter,-1,0.0,0.0023928092937055513
2021-06-03,13076,90066,enter,-1,0.0,0.004289780749241426
2021-06-03,13102,82800,enter,1,0.0,0.005974092488427944
2021-06-03,15337,69331,enter,-1,0.0,0.006151981312204449
2021-06-03,15337,90827,enter,-1,0.0,0.0018763023827410344
2021-06-03,84761,93306,enter,-1,0.0,0.0015650549191067557
2021-06-03,23182,81501,enter,-1,0.0,0.0007220491594922455
2021-06-03,92110,92916,enter,-1,0.0,0.0035675458041638367
2021-06-03,10308,88865,enter,-1,0.0,0.007169928118527749
2021-06-03,89012,89492,enter,-1,0.0,0.004339769617938793
2021-06-03,78903,80498,enter,-1,0.0,0.007657113799748558
2021-06-04,13006,88912,stop,1,0.007263819122390326,0.0062242133607560805
2021-06-04,13756,14941,stop,-1,0.00015270190326095463,0.00013084703934325792
2021-06-04,15337,90063,stop,-1,0.0035979009900568653,0.0030829654532504628
2021-06-04,15389,91725,stop,-1,0.0001405212856595962,0.0001204097250958614
2021-06-04,47002,86004,stop,-1,0.0019289915150030334,0.001652912133158403
2021-06-04,54199,55597,stop,-1,0.0023928092937055513,0.002050347802537574
2021-06-04,13076,90066,stop,-1,0.004289780749241426,0.00367582262226765
2021-06-04,13102,82800,stop,1,0.005974092488427944,0.005119073817552535
2021-06-04,15337,69331,stop,-1,0.006151981312204449,0.005271502997715621
2021-06-04,15337,90827,stop,-1,0.0018763023827410344,0.0016077639273088253
2021-06-04,84761,93306,stop,-1,0.0015650549191067557,0.0013410625421266986
2021-06-04,23182,81501,stop,-1,0.0007220491594922455,0.0006187086916552263
2021-06-04,92110,92916,stop,-1,0.0035675458041638367,0.0030569547348638726
2021-06-04,10308,88865,stop,-1,0.007169928118527749,0.006143760140370281
2021-06-04,78903,80498,resize,-1,0.007657113799748558,0.012938915811982612
2021-06-04,60687,92809,resize,1,0.003050305912982296,0.003414560026339502
2021-06-04,10892,85789,resize,-1,0.006868974336798855,0.008420237466272398
2021-06-04,89012,89492,resize,-1,0.004339769617938793,0.006603030804294903
2021-06-04,86996,90925,resize,1,0.002090325928984499,0.002555770304479177
2021-06-04,86312,88319,enter,-1,0.0,0.0004026545732699546
2021-06-04,16097,93073,enter,-1,0.0,0.00034510974869457993
2021-06-04,13132,90455,enter,-1,0.0,0.0009153497322914422
2021-06-04,14515,75346,enter,1,0.0,0.002992871809242537
2021-06-04,66157,86582,enter,1,0.0,0.00684901264871142
2021-06-04,91872,92667,enter,-1,0.0,0.0035072492977364267
2021-06-04,85789,86382,enter,-1,0.0,0.005232757269377683
2021-06-04,12189,35044,enter,1,0.0,0.004171373343310369
2021-06-04,12366,87114,enter,-1,0.0,0.002317354232811957
2021-06-04,84660,84661,enter,-1,0.0,0.0015847682692974035
2021-06-04,90205,90340,enter,1,0.0,0.005859298209699711
2021-06-04,12189,14889,enter,1,0.0,0.002017896186796197
2021-06-04,59176,91002,enter,1,0.0,0.0008731576295474329
2021-06-04,84516,85731,enter,-1,0.0,0.0030921057104977496
2021-06-04,15007,92956,enter,1,0.0,0.008857745388180356
2021-06-04,13528,81013,enter,-1,0.0,0.0007580475228449179
2021-06-04,70826,75837,enter,1,0.0,0.005028660983366294
2021-06-07,78903,80498,stop,-1,0.012938915811982612,0.010714195784113898
2021-06-07,86312,88319,stop,-1,0.0004026545732699546,0.00033342205746387664
2021-06-07,16097,93073,stop,-1,0.00034510974869457993,0.00028577150267070957
2021-06-07,13132,90455,stop,-1,0.0009153497322914422,0.0007579642981851975
2021-06-07,14515,75346,stop,1,0.002992871809242537,0.002478276772717193
2021-06-07,66157,86582,stop,1,0.00684901264871142,0.005671391908911609
2021-06-07,91872,92667,stop,-1,0.0035072492977364267,0.0029042120828117616
2021-06-07,85789,86382,stop,-1,0.005232757269377683,0.004333035834651357
2021-06-07,12189,35044,stop,1,0.004171373343310369,0.0034541464940572035
2021-06-07,12366,87114,stop,-1,0.002317354232811957,0.0019189078368141818
2021-06-07,84660,84661,stop,-1,0.0015847682692974035,0.0013122828648424426
2021-06-07,90205,90340,stop,1,0.005859298209699711,0.004851849188020293
2021-06-07,12189,14889,stop,1,0.002017896186796197,0.0016709386730323352
2021-06-07,59176,91002,stop,1,0.0008731576295474329,0.0007230267148581524
2021-06-07,60687,92809,resize,1,0.003414560026339502,0.003908364827656574
2021-06-07,84516,85731,resize,-1,0.0030921057104977496,0.006659692049579599
2021-06-07,86996,90925,resize,1,0.002555770304479177,0.003167714066248606
2021-06-07,13528,81013,resize,-1,0.0007580475228449179,0.001653910997981403
2021-06-07,15007,92956,resize,1,0.008857745388180356,0.0178538938530102
2021-06-07,89012,89492,resize,-1,0.006603030804294903,0.009434984245399623
2021-06-07,13006,88912,enter,1,0.0,0.00715253565153546
2021-06-07,13756,14941,enter,-1,0.0,0.0001427996909448037
2021-06-07,15337,90063,enter,-1,0.0,0.0033340346379663317
2021-06-07,15389,91725,enter,-1,0.0,0.0001313643238176887
2021-06-07,47002,86004,enter,-1,0.0,0.0017657425032535337
2021-06-07,13102,82800,enter,1,0.0,0.006068133607115697
2021-06-07,54199,55597,enter,-1,0.0,0.002193411775860807
2021-06-07,15337,90827,enter,-1,0.0,0.0017484067100257156
2021-06-07,15337,69331,enter,-1,0.0,0.0061664191449467875
2021-06-07,84761,93306,enter,-1,0.0,0.0014642209422162649
2021-06-07,23182,81501,enter,-1,0.0,0.0006585349994789752
2021-06-07,13076,90066,enter,-1,0.0,0.003986243178558154
2021-06-07,92110,92916,enter,-1,0.0,0.0033450894709298093
2021-06-07,10308,88865,enter,-1,0.0,0.007275987759062514
2021-06-08,11442,88280,time_exit,1,0.017759058489649766,0.015132376511539512
2021-06-08,78405,80866,time_exit,-1,0.007594335313511405,0.006471082990458771
2021-06-08,22592,91220,stop,1,0.011469548571629106,0.009773126627429938
2021-06-08,14650,75605,stop,1,0.005344556679886851,0.004554061467529204
2021-06-08,13006,88912,stop,1,0.00715253565153546,0.006094628414807292
2021-06-08,13756,14941,stop,-1,0.0001427996909448037,0.0001216786740337418
2021-06-08,15337,90063,stop,-1,0.0033340346379663317,0.0028409089070586106
2021-06-08,15389,91725,stop,-1,0.0001313643238176887,0.00011193467318955072
2021-06-08,47002,86004,stop,-1,0.0017657425032535337,0.0015045775313614449
2021-06-08,13102,82800,stop,1,0.006068133607115697,0.005170616590891809
2021-06-08,54199,55597,stop,-1,0.002193411775860807,0.0018689916955065351
2021-06-08,15337,90827,stop,-1,0.0017484067100257156,0.0014898058163855393
2021-06-08,15337,69331,stop,-1,0.0061664191449467875,0.0052543650488951444
2021-06-08,84761,93306,stop,-1,0.0014642209422162649,0.0012476529995444948
2021-06-08,23182,81501,stop,-1,0.0006585349994789752,0.000561133326068507
2021-06-08,13076,90066,stop,-1,0.003986243178558154,0.0033966514992703105
2021-06-08,92110,92916,stop,-1,0.0033450894709298093,0.002850328657253871
2021-06-08,10308,88865,stop,-1,0.007275987759062514,0.006199821140724109
2021-06-08,10892,85789,resize,-1,0.008420237466272398,0.010081868751994877
2021-06-08,84516,85731,resize,-1,0.006659692049579599,0.00907487963259749
2021-06-08,13528,81013,resize,-1,0.001653910997981403,0.0022561716070020844
2021-06-08,86996,90925,resize,1,0.003167714066248606,0.003576342202718301
2021-06-08,15007,92956,resize,1,0.0178538938530102,0.02433053993301105
2021-06-08,13132,90455,enter,-1,0.0,0.001025239416697802
2021-06-08,16097,93073,enter,-1,0.0,0.00039696731024981387
2021-06-08,86312,88319,enter,-1,0.0,0.0004470204898245798
2021-06-08,66157,86582,enter,1,0.0,0.0070821965710087574
2021-06-08,91872,92667,enter,-1,0.0,0.0039209338559338825
2021-06-08,14515,75346,enter,1,0.0,0.0034198894919051127
2021-06-08,85789,86382,enter,-1,0.0,0.005434004229342964
2021-06-08,12189,35044,enter,1,0.0,0.004782349341676562
2021-06-08,78903,80498,enter,-1,0.0,0.006484054863103042
2021-06-08,12366,87114,enter,-1,0.0,0.0026713359400748877
2021-06-08,84660,84661,enter,-1,0.0,0.0018258525077596423
2021-06-08,59176,91002,enter,1,0.0,0.0010011717764586271
2021-06-08,12189,14889,enter,1,0.0,0.0022838629952425856
2021-06-08,90205,90340,enter,1,0.0,0.006132658066620299
2021-06-09,92611,93166,stop,-1,0.014239924884709541,0.01206823926508886
2021-06-09,10892,85789,stop,-1,0.010081868751994877,0.008544315038413124
2021-06-09,13132,90455,stop,-1,0.001025239416697802,0.0008688834165125997
2021-06-09,16097,93073,stop,-1,0.00039696731024981387,0.00033642708927893574
2021-06-09,86312,88319,stop,-1,0.0004470204898245798,0.0003788468177520368
2021-06-09,66157,86582,stop,1,0.0070821965710087574,0.006002113314031637
2021-06-09,91872,92667,stop,-1,0.0039209338559338825,0.003322964713585477
2021-06-09,14515,75346,stop,1,0.0034198894919051127,0.002898333030730444
2021-06-09,85789,86382,stop,-1,0.005434004229342964,0.004605281540328387
2021-06-09,12189,35044,stop,1,0.004782349341676562,0.0040530084654144
2021-06-09,78903,80498,stop,-1,0.006484054863103042,0.005495192294161223
2021-06-09,12366,87114,stop,-1,0.0026713359400748877,0.002263938998503531
2021-06-09,84660,84661,stop,-1,0.0018258525077596423,0.0015473975533442804
2021-06-09,59176,91002,stop,1,0.0010011717764586271,0.00084848625548092
2021-06-09,12189,14889,stop,1,0.0022838629952425856,0.0019355583191920907
2021-06-09,90205,90340,stop,1,0.006132658066620299,0.005197385904642056
2021-06-09,13528,81013,resize,-1,0.0022561716070020844,0.0028136591457952765
2021-06-09,15007,92956,resize,1,0.02433053993301105,0.030041743759705298
2021-06-09,84516,85731,resize,-1,0.00907487963259749,0.011334375582883102
2021-06-09,70826,75837,resize,1,0.005028660983366294,0.009897950195803116
2021-06-09,13006,88912,enter,1,0.0,0.006220580430163547
2021-06-09,13756,14941,enter,-1,0.0,0.0001294466417704638
2021-06-09,15337,90063,enter,-1,0.0,0.003030606437965967
2021-06-09,15389,91725,enter,-1,0.0,0.00011779027155113296
2021-06-09,23182,81501,enter,-1,0.0,0.0005842390921166305
2021-06-09,47002,86004,enter,-1,0.0,0.001567774409787006
2021-06-09,54199,55597,enter,-1,0.0,0.0019724585156795926
2021-06-09,15337,90827,enter,-1,0.0,0.0015860617554318034
2021-06-09,15337,69331,enter,-1,0.0,0.0055495389497725416
2021-06-09,84761,93306,enter,-1,0.0,0.0013278316935037351
2021-06-09,13102,82800,enter,1,0.0,0.005402342196730099
2021-06-09,13076,90066,enter,-1,0.0,0.0035698558515322716
2021-06-09,92110,92916,enter,-1,0.0,0.0029946904215210116
2021-06-09,10308,88865,enter,-1,0.0,0.006532350804376102
2021-06-09,22592,91220,enter,1,0.0,0.0026526940975020656
2021-06-09,14650,75605,enter,1,0.0,0.001392692461506606
2021-06-09,78405,80866,enter,-1,0.0,0.0018985444488407196
2021-06-09,48506,91877,enter,-1,0.0,0.0006386379444672918
2021-06-10,13528,81013,stop,-1,0.0028136591457952765,0.002398194285042147
2021-06-10,13006,88912,stop,1,0.006220580430163547,0.005302049631547194
2021-06-10,13756,14941,stop,-1,0.0001294466417704638,0.00011033255288784438
2021-06-10,15337,90063,stop,-1,0.003030606437965967,0.002583107143807085
2021-06-10,15389,91725,stop,-1,0.00011779027155113296,0.0001003973620932844
2021-06-10,23182,81501,stop,-1,0.0005842390921166305,0.0004979703578900605
2021-06-10,47002,86004,stop,-1,0.001567774409787006,0.0013362768675819164
2021-06-10,54199,55597,stop,-1,0.0019724585156795926,0.0016812053254050047
2021-06-10,15337,90827,stop,-1,0.0015860617554318034,0.0013518639040854257
2021-06-10,15337,69331,stop,-1,0.0055495389497725416,0.004730094124532478
2021-06-10,84761,93306,stop,-1,0.0013278316935037351,0.0011317640886307242
2021-06-10,13102,82800,stop,1,0.005402342196730099,0.004604632441495754
2021-06-10,13076,90066,stop,-1,0.0035698558515322716,0.0030427309983026207
2021-06-10,92110,92916,stop,-1,0.0029946904215210116,0.002552494485728551
2021-06-10,10308,88865,stop,-1,0.006532350804376102,0.005567783997701439
2021-06-10,22592,91220,stop,1,0.0026526940975020656,0.0022609973329930024
2021-06-10,14650,75605,stop,1,0.001392692461506606,0.0011870475167532746
2021-06-10,15007,92956,resize,1,0.030041743759705298,0.03477385274571014
2021-06-10,78405,80866,resize,-1,0.0018985444488407196,0.0033429729710132967
2021-06-10,84516,85731,resize,-1,0.011334375582883102,0.012911751307630703
2021-06-10,48506,91877,resize,-1,0.0006386379444672918,0.00109120470177339
2021-06-10,70826,75837,resize,1,0.009897950195803116,0.013916372394045248
2021-06-10,13132,90455,enter,-1,0.0,0.0009740564288318557
2021-06-10,16097,93073,enter,-1,0.0,0.00039004394403442894
2021-06-10,66157,86582,enter,1,0.0,0.007022899365723269
2021-06-10,86312,88319,enter,-1,0.0,0.0004331542038119694
2021-06-10,91872,92667,enter,-1,0.0,0.0036351177871618984
2021-06-10,78903,80498,enter,-1,0.0,0.0062691228352060955
2021-06-10,85789,86382,enter,-1,0.0,0.005496686135616966
2021-06-10,14515,75346,enter,1,0.0,0.003328742511405333
2021-06-10,12189,35044,enter,1,0.0,0.0047098006110866805
2021-06-10,59176,91002,enter,1,0.0,0.000980932468273656
2021-06-10,12366,87114,enter,-1,0.0,0.002628594361659794
2021-06-10,84660,84661,enter,-1,0.0,0.001783265044137441
2021-06-10,12189,14889,enter,1,0.0,0.0022178826340257317
2021-06-10,10892,85789,enter,-1,0.0,0.0028311705668713967
2021-06-10,92611,93166,enter,-1,0.0,0.003076805003547675
2021-06-10,90205,90340,enter,1,0.0,0.006058584816460927
2021-06-10,89429,89635,enter,-1,0.0,0.00036113976201501165
2021-06-11,87717,91002,stop,1,0.0032294803126370437,0.0026737241276885808
2021-06-11,13132,90455,stop,-1,0.0009740564288318557,0.0008064325908125167
2021-06-11,16097,93073,stop,-1,0.00039004394403442894,0.0003229218954959685
2021-06-11,66157,86582,stop,1,0.007022899365723269,0.005814339665421421
2021-06-11,86312,88319,stop,-1,0.0004331542038119694,0.00035861337850860605
2021-06-11,91872,92667,stop,-1,0.0036351177871618984,0.0030095560875515476
2021-06-11,78903,80498,stop,-1,0.0062691228352060955,0.005190279351864816
2021-06-11,85789,86382,stop,-1,0.005496686135616966,0.00455077006836738
2021-06-11,14515,75346,stop,1,0.003328742511405333,0.002755904450874227
2021-06-11,12189,35044,stop,1,0.0047098006110866805,0.0038992984354756007
2021-06-11,59176,91002,stop,1,0.000980932468273656,0.0008121253434472177
2021-06-11,12366,87114,stop,-1,0.002628594361659794,0.0021762436944342614
2021-06-11,84660,84661,stop,-1,0.001783265044137441,0.0014763857689166786
2021-06-11,12189,14889,stop,1,0.0022178826340257317,0.001836210701694581
2021-06-11,10892,85789,stop,-1,0.0028311705668713967,0.002343958879273888
2021-06-11,92611,93166,stop,-1,0.003076805003547675,0.002547322472283773
2021-06-11,78405,80866,resize,-1,0.0033429729710132967,0.00487061209265394
2021-06-11,48506,91877,resize,-1,0.00109120470177339,0.001542149674182842
2021-06-11,89429,89635,resize,-1,0.00036113976201501165,0.0007367182160441409
2021-06-11,70826,75837,resize,1,0.013916372394045248,0.017951643484376698
2021-06-11,90205,90340,resize,1,0.006058584816460927,0.012042510094717965
2021-06-11,13006,88912,enter,1,0.0,0.007081171723195507
2021-06-11,13756,14941,enter,-1,0.0,0.0001432249823145937
2021-06-11,15337,90063,enter,-1,0.0,0.003337188516596668
2021-06-11,15389,91725,enter,-1,0.0,0.0001285896597914459
2021-06-11,23182,81501,enter,-1,0.0,0.0006457107795449874
2021-06-11,47002,86004,enter,-1,0.0,0.001652134515713068
2021-06-11,15337,90827,enter,-1,0.0,0.001743908699741068
2021-06-11,84761,93306,enter,-1,0.0,0.0014598600823672724
2021-06-11,15337,69331,enter,-1,0.0,0.00633169687649449
2021-06-11,54199,55597,enter,-1,0.0,0.002142757983114283
2021-06-11,13076,90066,enter,-1,0.0,0.003924531757113214
2021-06-11,22592,91220,enter,1,0.0,0.002936779416798608
2021-06-11,13528,81013,enter,-1,0.0,0.0009718800024137424
2021-06-11,14650,75605,enter,1,0.0,0.0015437764810789288
2021-06-11,92110,92916,enter,-1,0.0,0.003263909994233693
2021-06-11,10308,88865,enter,-1,0.0,0.007367390913351525
2021-06-11,13102,82800,enter,1,0.0,0.005244660744462383
2021-06-11,48506,92766,enter,-1,0.0,0.0007023720816580908
2021-06-14,13006,88912,stop,1,0.007081171723195507,0.006014919673525545
2021-06-14,13756,14941,stop,-1,0.0001432249823145937,0.00012165878720924964
2021-06-14,15337,90063,stop,-1,0.003337188516596668,0.002834689179615398
2021-06-14,15389,91725,stop,-1,0.0001285896597914459,0.0001092271879183419
2021-06-14,23182,81501,stop,-1,0.0006457107795449874,0.0005484824578636234
2021-06-14,47002,86004,stop,-1,0.001652134515713068,0.0014033632836951838
2021-06-14,15337,90827,stop,-1,0.001743908699741068,0.0014813185101195847
2021-06-14,84761,93306,stop,-1,0.0014598600823672724,0.00124004069852764
2021-06-14,15337,69331,stop,-1,0.00633169687649449,0.005378297490579788
2021-06-14,54199,55597,stop,-1,0.002142757983114283,0.0018201108025695275
2021-06-14,13076,90066,stop,-1,0.003924531757113214,0.0033335928286997575
2021-06-14,22592,91220,stop,1,0.002936779416798608,0.0024945719411158976
2021-06-14,13528,81013,stop,-1,0.0009718800024137424,0.0008255385373123615
2021-06-14,14650,75605,stop,1,0.0015437764810789288,0.0013113213307835653
2021-06-14,92110,92916,resize,-1,0.003263909994233693,0.0054774197041077095
2021-06-14,10308,88865,resize,-1,0.007367390913351525,0.012742799807957703
2021-06-14,15007,92956,resize,1,0.03477385274571014,0.038986824257455824
2021-06-14,78405,80866,resize,-1,0.00487061209265394,0.005904632148863298
2021-06-14,48506,91877,resize,-1,0.001542149674182842,0.0018402099577380095
2021-06-14,89429,89635,resize,-1,0.0007367182160441409,0.0009936065641345064
2021-06-14,48506,92766,resize,-1,0.0007023720816580908,0.0011514777190391328
2021-06-14,70826,75837,resize,1,0.017951643484376698,0.020906546041375297
2021-06-14,13132,90455,enter,-1,0.0,0.0009839817918389272
2021-06-14,78903,80498,enter,-1,0.0,0.006358679634146301
2021-06-14,66157,86582,enter,1,0.0,0.00727059086546593
2021-06-14,91872,92667,enter,-1,0.0,0.0036747976469651868
2021-06-14,16097,93073,enter,-1,0.0,0.0003879871432414712
2021-06-14,12189,35044,enter,1,0.0,0.004694784052597934
2021-06-14,86312,88319,enter,-1,0.0,0.0004378795291704785
2021-06-14,85789,86382,enter,-1,0.0,0.0056559674764871575
2021-06-14,14515,75346,enter,1,0.0,0.003413029857545338
2021-06-14,59176,91002,enter,1,0.0,0.001004792213177673
2021-06-14,10892,85789,enter,-1,0.0,0.0028487021057222554
2021-06-14,12189,14889,enter,1,0.0,0.0022726056538349333
2021-06-14,12366,87114,enter,-1,0.0,0.00263040868000953
2021-06-14,92611,93166,enter,-1,0.0,0.0031419318878682535
2021-06-14,87717,91002,enter,1,0.0,0.000795653841116725
2021-06-14,84660,84661,enter,-1,0.0,0.001828945552027298
2021-06-14,11990,14574,enter,1,0.0,0.0015064477331804581
2021-06-14,80102,91225,enter,1,0.0,0.0006004399989727413
2021-06-15,13132,90455,stop,-1,0.0009839817918389272,0.0007867275292777328
2021-06-15,78903,80498,stop,-1,0.006358679634146301,0.005083984642329082
2021-06-15,66157,86582,stop,1,0.00727059086546593,0.005813089261832189
2021-06-15,91872,92667,stop,-1,0.0036747976469651868,0.002938128019614615
2021-06-15,16097,93073,stop,-1,0.0003879871432414712,0.0003102091615165321
2021-06-15,12189,35044,stop,1,0.004694784052597934,0.003753642484877895
2021-06-15,86312,88319,stop,-1,0.0004378795291704785,0.00035009985241879254
2021-06-15,85789,86382,stop,-1,0.0056559674764871575,0.004522141929207923
2021-06-15,14515,75346,stop,1,0.003413029857545338,0.0027288356039186926
2021-06-15,59176,91002,stop,1,0.001004792213177673,0.000803366182044328
2021-06-15,10892,85789,stop,-1,0.0028487021057222554,0.002277636017120538
2021-06-15,12189,14889,stop,1,0.0022726056538349333,0.001817026946934438
2021-06-15,12366,87114,stop,-1,0.00263040868000953,0.0021031028612299284
2021-06-15,92611,93166,stop,-1,0.0031419318878682535,0.0025120833858947485
2021-06-15,87717,91002,stop,1,0.000795653841116725,0.0006361528086940106
