month,permno,in_sp500_proxy
2023-12,75694,1
2023-12,17685,1
2023-12,18777,1
2023-12,20391,1
2023-12,20972,1
2023-12,24053,1
2023-12,89134,1
2023-12,88664,1
2023-12,85945,1
2023-12,15397,1
2023-12,16664,1
2023-12,38762,1
2023-12,13527,1
2023-12,44329,1
2023-12,90386,1
2023-12,90071,1
2023-12,89506,1
2023-12,16304,1
2023-12,16932,1
2023-12,47626,1
2023-12,62308,1
2023-12,17787,1
2024-01,10107,1
2024-01,14593,1
2024-01,84788,1
2024-01,86580,1
2024-01,13407,1
2024-01,90319,1
2024-01,14542,1
2024-01,50876,1
2024-01,93436,1
2024-01,93002,1
2024-01,47896,1
2024-01,83443,1
2024-01,92655,1
2024-01,55976,1
2024-01,92611,1
2024-01,91233,1
2024-01,11850,1
2024-01,22111,1
2024-01,18163,1
2024-01,66181,1
2024-01,17778,1
2024-01,87055,1
2024-01,10104,1
2024-01,22752,1
2024-01,13721,1
2024-01,75510,1
2024-01,14541,1
2024-01,90215,1
2024-01,61241,1
2024-01,59408,1
2024-01,11308,1
2024-01,89393,1
2024-01,13856,1
2024-01,43449,1
2024-01,62092,1
2024-01,76076,1
2024-01,20482,1
2024-01,91937,1
2024-01,89525,1
2024-01,38703,1
2024-01,59328,1
2024-01,65875,1
2024-01,49680,1
2024-01,78975,1
2024-01,26403,1
2024-01,14008,1
2024-01,12490,1
2024-01,77178,1
2024-01,13447,1
2024-01,21936,1
2024-01,18542,1
2024-01,48725,1
2024-01,59176,1
2024-01,15579,1
2024-01,69032,1
2024-01,17478,1
2024-01,92602,1
2024-01,14702,1
2024-01,18576,1
2024-01,88352,1
2024-01,13928,1
2024-01,10145,1
2024-01,17830,1
2024-01,19561,1
2024-01,73139,1
2024-01,66093,1
2024-01,86868,1
2024-01,57665,1
2024-01,61399,1
2024-01,86783,1
2024-01,24205,1
2024-01,89179,1
2024-01,87267,1
2024-01,12060,1
2024-01,76744,1
2024-01,75186,1
2024-01,19350,1
2024-01,13511,1
2024-01,48486,1
2024-01,40539,1
2024-01,70519,1
2024-01,77702,1
2024-01,64390,1
2024-01,21178,1
2024-01,87447,1
2024-01,76614,1
2024-01,89006,1
2024-01,44644,1
2024-01,19393,1
2024-01,77274,1
2024-01,17005,1
2024-01,45751,1
2024-01,60871,1
2024-01,53613,1
2024-01,77605,1
2024-01,92108,1
2024-01,64186,1
2024-01,92221,1
2024-01,13788,1
2024-01,10696,1
2024-01,12622,1
2024-01,77357,1
2024-01,14714,1
2024-01,46886,1
2024-01,11403,1
2024-01,56573,1
2024-01,36468,1
2024-01,11990,1
2024-01,18411,1
2024-01,11955,1
2024-01,89626,1
2024-01,27959,1
2024-01,90993,1
2024-01,12052,1
2024-01,48506,1
2024-01,13901,1
2024-01,62148,1
2024-01,85913,1
2024-01,18729,1
2024-01,39642,1
2024-01,18726,1
2024-01,24766,1
2024-01,81061,1
2024-01,75825,1
2024-01,91068,1
2024-01,15488,1
2024-01,66157,1
2024-01,19654,1
2024-01,49154,1
2024-01,13356,1
2024-01,82800,1
2024-01,20190,1
2024-01,12872,1
2024-01,13628,1
2024-01,23660,1
2024-01,91152,1
2024-01,84769,1
2024-01,79103,1
2024-01,60628,1
2024-01,60442,1
2024-01,41355,1
2024-01,88360,1
2024-01,77338,1
2024-01,88031,1
2024-01,12591,1
2024-01,81774,1
2024-01,28222,1
2024-01,70578,1
2024-01,92203,1
2024-01,85631,1
2024-01,86228,1
2024-01,12308,1
2024-01,75241,1
2024-01,64311,1
2024-01,22779,1
2024-01,60506,1
2024-01,22103,1
2024-01,81055,1
2024-01,87842,1
2024-01,34833,1
2024-01,38093,1
2024-01,71563,1
2024-01,57904,1
2024-01,93132,1
2024-01,14338,1
2024-01,66800,1
2024-01,59459,1
2024-01,76605,1
2024-01,87657,1
2024-01,77661,1
2024-01,92402,1
2024-01,85269,1
2024-01,91556,1
2024-01,90664,1
2024-01,48653,1
2024-01,81540,1
2024-01,80320,1
2024-01,25785,1
2024-01,78987,1
2024-01,34817,1
2024-01,19285,1
2024-01,15408,1
2024-01,86136,1
2024-01,69796,1
2024-01,12369,1
2024-01,52695,1
2024-01,22592,1
2024-01,61621,1
2024-01,17942,1
2024-01,28484,1
2024-01,76709,1
2024-01,49656,1
2024-01,77037,1
2024-01,38156,1
2024-01,85663,1
2024-01,24109,1
2024-01,17750,1
2024-01,52038,1
2024-01,79323,1
2024-01,89269,1
2024-01,21207,1
2024-01,25232,1
2024-01,23876,1
2024-01,25582,1
2024-01,15909,1
2024-01,20189,1
2024-01,90880,1
2024-01,84723,1
2024-01,11618,1
2024-01,86158,1
2024-01,22623,1
2024-01,18312,1
2024-01,64936,1
2024-01,87432,1
2024-01,18911,1
2024-01,13911,1
2024-01,89258,1
2024-01,12558,1
2024-01,18428,1
2024-01,85257,1
2024-01,52708,1
2024-01,75828,1
2024-01,89003,1
2024-01,17144,1
2024-01,90505,1
2024-01,85348,1
2024-01,19286,1
2024-01,13688,1
2024-01,15826,1
2024-01,76841,1
2024-01,79698,1
2024-01,17341,1
2024-01,21776,1
2024-01,88873,1
2024-01,93089,1
2024-01,86288,1
2024-01,41080,1
2024-01,23570,1
2024-01,14231,1
2024-01,19788,1
2024-01,22509,1
2024-01,90601,1
2024-01,23931,1
2024-01,16678,1
2024-01,16692,1
2024-01,18592,1
2024-01,23819,1
2024-01,80204,1
2024-01,11404,1
2024-01,14970,1
2024-01,82642,1
2024-01,16309,1
2024-01,13949,1
2024-01,88182,1
2024-01,52476,1
2024-01,15202,1
2024-01,11533,1
2024-01,10516,1
2024-01,91907,1
2024-01,16968,1
2024-01,84381,1
2024-01,16600,1
2024-01,93096,1
2024-01,90455,1
2024-01,23712,1
2024-01,75034,1
2024-01,83621,1
2024-01,81481,1
2024-01,27828,1
2024-01,85792,1
2024-01,84761,1
2024-01,14939,1
2024-01,81736,1
2024-01,22293,1
2024-01,62498,1
2024-01,13641,1
2024-01,16087,1
2024-01,13035,1
2024-01,87137,1
2024-01,21371,1
2024-01,16851,1
2024-01,92121,1
2024-01,90199,1
2024-01,89070,1
2024-01,82775,1
2024-01,85621,1
2024-01,15720,1
2024-01,13379,1
2024-01,23536,1
2024-01,91926,1
2024-01,20892,1
2024-01,23393,1
2024-01,22976,1
2024-01,92322,1
2024-01,10138,1
2024-01,80286,1
2024-01,92614,1
2024-01,91849,1
2024-01,81677,1
2024-01,18909,1
2024-01,34746,1
2024-01,24643,1
2024-01,69649,1
2024-01,35554,1
2024-01,72726,1
2024-01,20682,1
2024-01,14617,1
2024-01,54148,1
2024-01,79785,1
2024-01,20648,1
2024-01,88446,1
2024-01,16595,1
2024-01,63467,1
2024-01,18485,1
2024-01,90178,1
2024-01,11674,1
2024-01,18267,1
2024-01,75912,1
2024-01,17987,1
2024-01,90720,1
2024-01,86356,1
2024-01,24010,1
2024-01,23026,1
2024-01,17743,1
2024-01,36003,1
2024-01,25953,1
2024-01,12449,1
2024-01,89781,1
2024-01,42877,1
2024-01,40272,1
2024-01,91041,1
2024-01,10777,1
2024-01,85753,1
2024-01,88860,1
2024-01,15707,1
2024-01,10933,1
2024-01,87445,1
2024-01,46674,1
2024-01,27887,1
2024-01,80924,1
2024-01,19502,1
2024-01,81655,1
2024-01,90808,1
2024-01,79686,1
2024-01,22517,1
2024-01,84262,1
2024-01,12476,1
2024-01,44206,1
2024-01,24174,1
2024-01,12062,1
2024-01,82651,1
2024-01,26825,1
2024-01,89031,1
2024-01,76082,1
2024-01,89195,1
2024-01,66384,1
2024-01,87299,1
2024-01,65541,1
2024-01,18835,1
2024-01,42906,1
2024-01,87717,1
2024-01,24985,1
2024-01,12366,1
2024-01,83597,1
2024-01,46578,1
2024-01,32942,1
2024-01,82598,1
2024-01,30681,1
2024-01,12400,1
2024-01,58683,1
2024-01,76185,1
2024-01,90312,1
2024-01,88439,1
2024-01,21792,1
2024-01,57568,1
2024-01,76095,1
2024-01,23473,1
2024-01,35044,1
2024-01,18886,1
2024-01,32986,1
2024-01,52090,1
2024-01,18484,1
2024-01,29946,1
2024-01,45911,1
2024-01,23229,1
2024-01,87056,1
2024-01,32870,1
2024-01,23579,1
2024-01,80864,1
2024-01,58246,1
2024-01,26710,1
2024-01,14776,1
2024-01,44601,1
2024-01,13210,1
2024-01,75591,1
2024-01,79094,1
2024-01,82486,1
2024-01,90520,1
2024-01,77730,1
2024-01,91611,1
2024-01,85914,1
2024-01,18579,1
2024-01,60206,1
2024-01,27334,1
2024-01,14889,1
2024-01,23340,1
2024-01,87034,1
2024-01,91547,1
2024-01,34032,1
2024-01,93312,1
2024-01,15315,1
2024-01,75607,1
2024-01,85992,1
2024-01,90248,1
2024-01,87541,1
2024-01,11891,1
2024-01,16431,1
2024-01,51369,1
2024-01,16736,1
2024-01,24328,1
2024-01,84373,1
2024-01,90829,1
2024-01,39571,1
2024-01,57809,1
2024-01,19818,1
2024-01,43350,1
2024-01,82515,1
2024-01,22265,1
2024-01,13323,1
2024-01,16343,1
2024-01,37584,1
2024-01,20057,1
2024-01,14811,1
2024-01,42585,1
2024-01,56274,1
2024-01,83534,1
2024-01,16304,1
2024-01,65307,1
2024-01,52329,1
2024-01,90925,1
2024-01,64995,1
2024-01,91103,1
2024-01,91531,1
2024-01,80191,1
2024-01,15478,1
2024-01,15069,1
2024-01,92050,1
2024-01,25320,1
2024-01,66376,1
2024-01,42200,1
2024-01,16649,1
2024-01,79906,1
2024-01,59248,1
2024-01,16140,1
2024-01,15729,1
2024-01,53065,1
2024-01,81678,1
2024-01,76230,1
2024-01,17685,1
2024-01,89866,1
2024-01,58819,1
2024-01,83011,1
2024-01,32803,1
2024-01,21573,1
2024-01,14182,1
2024-01,19794,1
2024-01,76795,1
2024-01,19413,1
2024-01,23063,1
2024-01,88664,1
2024-01,91975,1
2024-01,90071,1
2024-01,18777,1
2024-01,47626,1
2024-01,90708,1
2024-01,89506,1
2024-01,88863,1
2024-01,86979,1
2024-01,85945,1
2024-01,15859,1
2024-01,15397,1
2024-01,24053,1
2024-01,38762,1
2024-01,89134,1
2024-01,93263,1
2024-01,62308,1
2024-01,79210,1
2024-01,14579,1
2024-01,44329,1
2024-01,16084,1
2024-01,15724,1
2024-01,23505,1
2024-01,89508,1
2024-01,20391,1
2024-01,76712,1
2024-01,85002,1
2024-01,20972,1
2024-01,16932,1
2024-01,88281,1
2024-01,17787,1
2024-02,10107,1
2024-02,14593,1
2024-02,86580,1
2024-02,84788,1
2024-02,13407,1
2024-02,90319,1
2024-02,14542,1
2024-02,50876,1
2024-02,93436,1
2024-02,93002,1
2024-02,47896,1
2024-02,83443,1
2024-02,55976,1
2024-02,92655,1
2024-02,92611,1
2024-02,91233,1
2024-02,11850,1
2024-02,22111,1
2024-02,66181,1
2024-02,18163,1
2024-02,17778,1
2024-02,87055,1
2024-02,22752,1
2024-02,61241,1
2024-02,13721,1
2024-02,10104,1
2024-02,90215,1
2024-02,14541,1
2024-02,59408,1
2024-02,89393,1
2024-02,11308,1
2024-02,75510,1
2024-02,13856,1
2024-02,62092,1
2024-02,43449,1
2024-02,20482,1
2024-02,26403,1
2024-02,38703,1
2024-02,76076,1
2024-02,91937,1
2024-02,49680,1
2024-02,78975,1
2024-02,59328,1
2024-02,77178,1
2024-02,89525,1
2024-02,12490,1
2024-02,65875,1
2024-02,14702,1
2024-02,18542,1
2024-02,18576,1
2024-02,59176,1
2024-02,13447,1
2024-02,48725,1
2024-02,15579,1
2024-02,21936,1
2024-02,14008,1
2024-02,69032,1
2024-02,92602,1
2024-02,61399,1
2024-02,12060,1
2024-02,88352,1
2024-02,17478,1
2024-02,73139,1
2024-02,13928,1
2024-02,10145,1
2024-02,86868,1
2024-02,57665,1
2024-02,19561,1
2024-02,48486,1
2024-02,66093,1
2024-02,87267,1
2024-02,17830,1
2024-02,86783,1
2024-02,75186,1
2024-02,89179,1
2024-02,24205,1
2024-02,40539,1
2024-02,64390,1
2024-02,76744,1
2024-02,87447,1
2024-02,77702,1
2024-02,70519,1
2024-02,76614,1
2024-02,21178,1
2024-02,44644,1
2024-02,19393,1
2024-02,19350,1
2024-02,13511,1
2024-02,53613,1
2024-02,45751,1
2024-02,89006,1
2024-02,64186,1
2024-02,77605,1
2024-02,60871,1
2024-02,17005,1
2024-02,46886,1
2024-02,92108,1
2024-02,13788,1
2024-02,77274,1
2024-02,10696,1
2024-02,77357,1
2024-02,11990,1
2024-02,14714,1
2024-02,36468,1
2024-02,11403,1
2024-02,11955,1
2024-02,12622,1
2024-02,92221,1
2024-02,89626,1
2024-02,90993,1
2024-02,56573,1
2024-02,12052,1
2024-02,18726,1
2024-02,62148,1
2024-02,91068,1
2024-02,18411,1
2024-02,85913,1
2024-02,13901,1
2024-02,18729,1
2024-02,27959,1
2024-02,49154,1
2024-02,48506,1
2024-02,24766,1
2024-02,20190,1
2024-02,41355,1
2024-02,81061,1
2024-02,39642,1
2024-02,75825,1
2024-02,84769,1
2024-02,91152,1
2024-02,66157,1
2024-02,15488,1
2024-02,79103,1
2024-02,70578,1
2024-02,23660,1
2024-02,12591,1
2024-02,82800,1
2024-02,60628,1
2024-02,13628,1
2024-02,88360,1
2024-02,19654,1
2024-02,88031,1
2024-02,12872,1
2024-02,22103,1
2024-02,13356,1
2024-02,60442,1
2024-02,77338,1
2024-02,60506,1
2024-02,86228,1
2024-02,64311,1
2024-02,92203,1
2024-02,85631,1
2024-02,75241,1
2024-02,22779,1
2024-02,81774,1
2024-02,22623,1
2024-02,34833,1
2024-02,19788,1
2024-02,38093,1
2024-02,93132,1
2024-02,81055,1
2024-02,28222,1
2024-02,76605,1
2024-02,14338,1
2024-02,80320,1
2024-02,87657,1
2024-02,59459,1
2024-02,87842,1
2024-02,19285,1
2024-02,91556,1
2024-02,66800,1
2024-02,77661,1
2024-02,25785,1
2024-02,91907,1
2024-02,77037,1
2024-02,52695,1
2024-02,76709,1
2024-02,12369,1
2024-02,85269,1
2024-02,81540,1
2024-02,20189,1
2024-02,71563,1
2024-02,57904,1
2024-02,85663,1
2024-02,34817,1
2024-02,78987,1
2024-02,69796,1
2024-02,24109,1
2024-02,13911,1
2024-02,28484,1
2024-02,86136,1
2024-02,92402,1
2024-02,90664,1
2024-02,61621,1
2024-02,15826,1
2024-02,25232,1
2024-02,38156,1
2024-02,22592,1
2024-02,15408,1
2024-02,12308,1
2024-02,49656,1
2024-02,48653,1
2024-02,79323,1
2024-02,89269,1
2024-02,11618,1
2024-02,85257,1
2024-02,23570,1
2024-02,17942,1
2024-02,90505,1
2024-02,90880,1
2024-02,17750,1
2024-02,52038,1
2024-02,87432,1
2024-02,25582,1
2024-02,18911,1
2024-02,64936,1
2024-02,89003,1
2024-02,20892,1
2024-02,86158,1
2024-02,18428,1
2024-02,89258,1
2024-02,85348,1
2024-02,52708,1
2024-02,19286,1
2024-02,12558,1
2024-02,41080,1
2024-02,16309,1
2024-02,18592,1
2024-02,75828,1
2024-02,16692,1
2024-02,17144,1
2024-02,84723,1
2024-02,23876,1
2024-02,14231,1
2024-02,79698,1
2024-02,17341,1
2024-02,21207,1
2024-02,21776,1
2024-02,80204,1
2024-02,16678,1
2024-02,13688,1
2024-02,86288,1
2024-02,18312,1
2024-02,85792,1
2024-02,15202,1
2024-02,93089,1
2024-02,82642,1
2024-02,90455,1
2024-02,52476,1
2024-02,88182,1
2024-02,88873,1
2024-02,22509,1
2024-02,13949,1
2024-02,84381,1
2024-02,15909,1
2024-02,13641,1
2024-02,16968,1
2024-02,90601,1
2024-02,81481,1
2024-02,93096,1
2024-02,11533,1
2024-02,76841,1
2024-02,14970,1
2024-02,23819,1
2024-02,23712,1
2024-02,13035,1
2024-02,92121,1
2024-02,11404,1
2024-02,16087,1
2024-02,20682,1
2024-02,75034,1
2024-02,18909,1
2024-02,23931,1
2024-02,83621,1
2024-02,16851,1
2024-02,82775,1
2024-02,10516,1
2024-02,90199,1
2024-02,16600,1
2024-02,87137,1
2024-02,27828,1
2024-02,22293,1
2024-02,80286,1
2024-02,24643,1
2024-02,21371,1
2024-02,91926,1
2024-02,14939,1
2024-02,85621,1
2024-02,92322,1
2024-02,13379,1
2024-02,62498,1
2024-02,15720,1
2024-02,17987,1
2024-02,81736,1
2024-02,89070,1
2024-02,10138,1
2024-02,69649,1
2024-02,84761,1
2024-02,81677,1
2024-02,18267,1
2024-02,23536,1
2024-02,14617,1
2024-02,86356,1
2024-02,23393,1
2024-02,79785,1
2024-02,63467,1
2024-02,91849,1
2024-02,90720,1
2024-02,34746,1
2024-02,35554,1
2024-02,20648,1
2024-02,89031,1
2024-02,25953,1
2024-02,92614,1
2024-02,89781,1
2024-02,54148,1
2024-02,79686,1
2024-02,88860,1
2024-02,91041,1
2024-02,11674,1
2024-02,72726,1
2024-02,12476,1
2024-02,75912,1
2024-02,18485,1
2024-02,88446,1
2024-02,24010,1
2024-02,17743,1
2024-02,22976,1
2024-02,84262,1
2024-02,36003,1
2024-02,42877,1
2024-02,24174,1
2024-02,10777,1
2024-02,23026,1
2024-02,46674,1
2024-02,27887,1
2024-02,44206,1
2024-02,18835,1
2024-02,58683,1
2024-02,32942,1
2024-02,81655,1
2024-02,87445,1
2024-02,57568,1
2024-02,88439,1
2024-02,12449,1
2024-02,82651,1
2024-02,12400,1
2024-02,15707,1
2024-02,85753,1
2024-02,10933,1
2024-02,16736,1
2024-02,22517,1
2024-02,66384,1
2024-02,76082,1
2024-02,32870,1
2024-02,40272,1
2024-02,12366,1
2024-02,89195,1
2024-02,90178,1
2024-02,46578,1
2024-02,93263,1
2024-02,42906,1
2024-02,82486,1
2024-02,26825,1
2024-02,24985,1
2024-02,65541,1
2024-02,76185,1
2024-02,80864,1
2024-02,29946,1
2024-02,18484,1
2024-02,79094,1
2024-02,82598,1
2024-02,19502,1
2024-02,12062,1
2024-02,90808,1
2024-02,23473,1
2024-02,75591,1
2024-02,90312,1
2024-02,83597,1
2024-02,13210,1
2024-02,30681,1
2024-02,16343,1
2024-02,44601,1
2024-02,85914,1
2024-02,21792,1
2024-02,91547,1
2024-02,76095,1
2024-02,52090,1
2024-02,13323,1
2024-02,87717,1
2024-02,16649,1
2024-02,23579,1
2024-02,35044,1
2024-02,32986,1
2024-02,80924,1
2024-02,23229,1
2024-02,34032,1
2024-02,45911,1
2024-02,87299,1
2024-02,14776,1
2024-02,87034,1
2024-02,58246,1
2024-02,18579,1
2024-02,27334,1
2024-02,26710,1
2024-02,15729,1
2024-02,90520,1
2024-02,91611,1
2024-02,24328,1
2024-02,87056,1
2024-02,87541,1
2024-02,80191,1
2024-02,20894,1
2024-02,15315,1
2024-02,51369,1
2024-02,93312,1
2024-02,90248,1
2024-02,85992,1
2024-02,77730,1
2024-02,23340,1
2024-02,16304,1
2024-02,16595,1
2024-02,39571,1
2024-02,86211,1
2024-02,89506,1
2024-02,82515,1
2024-02,90829,1
2024-02,57809,1
2024-02,14811,1
2024-02,83011,1
2024-02,15478,1
2024-02,76230,1
2024-02,91103,1
2024-02,65307,1
2024-02,52329,1
2024-02,16431,1
2024-02,82694,1
2024-02,20057,1
2024-02,19818,1
2024-02,18886,1
2024-02,81678,1
2024-02,60206,1
2024-02,37584,1
2024-02,14889,1
2024-02,76795,1
2024-02,15069,1
2024-02,90175,1
2024-02,89866,1
2024-02,11891,1
2024-02,84373,1
2024-02,90925,1
2024-02,43350,1
2024-02,75607,1
2024-02,42200,1
2024-02,56274,1
2024-02,66376,1
2024-02,64995,1
2024-02,89134,1
2024-02,14182,1
2024-02,79906,1
2024-02,88281,1
2024-02,91531,1
2024-02,85945,1
2024-02,83534,1
2024-02,59248,1
2024-02,16664,1
2024-02,15397,1
2024-02,42585,1
2024-02,90708,1
2024-02,25320,1
2024-02,14759,1
2024-02,88664,1
2024-02,88504,1
2024-02,89508,1
2024-02,16084,1
2024-02,23063,1
2024-02,18480,1
2024-02,21573,1
2024-02,58819,1
2024-02,16260,1
2024-02,21723,1
2024-02,91975,1
2024-02,20391,1
2024-02,15859,1
2024-02,85002,1
2024-02,18777,1
2024-02,16171,1
2024-02,70228,1
2024-02,15724,1
2024-02,86979,1
2024-02,47626,1
2024-02,62308,1
2024-02,53065,1
2024-02,89533,1
2024-02,19413,1
2024-02,38762,1
2024-02,92043,1
2024-02,21186,1
2024-02,79210,1
2024-02,16318,1
2024-03,10107,1
2024-03,14593,1
2024-03,86580,1
2024-03,84788,1
2024-03,13407,1
2024-03,90319,1
2024-03,14542,1
2024-03,50876,1
2024-03,93002,1
2024-03,47896,1
2024-03,93436,1
2024-03,83443,1
2024-03,55976,1
2024-03,11850,1
2024-03,92655,1
2024-03,91233,1
2024-03,92611,1
2024-03,18163,1
2024-03,22111,1
2024-03,66181,1
2024-03,17778,1
2024-03,10104,1
2024-03,22752,1
2024-03,87055,1
2024-03,13721,1
2024-03,59408,1
2024-03,14541,1
2024-03,90215,1
2024-03,61241,1
2024-03,11308,1
2024-03,89393,1
2024-03,13856,1
2024-03,75510,1
2024-03,26403,1
2024-03,62092,1
2024-03,38703,1
2024-03,43449,1
2024-03,76076,1
2024-03,20482,1
2024-03,91937,1
2024-03,77178,1
2024-03,59328,1
2024-03,49680,1
2024-03,18542,1
2024-03,78975,1
2024-03,65875,1
2024-03,12490,1
2024-03,14702,1
2024-03,89525,1
2024-03,59176,1
2024-03,18576,1
2024-03,15579,1
2024-03,21936,1
2024-03,13447,1
2024-03,69032,1
2024-03,12060,1
2024-03,14008,1
2024-03,48725,1
2024-03,13928,1
2024-03,61399,1
2024-03,92602,1
2024-03,88352,1
2024-03,73139,1
2024-03,86868,1
2024-03,10145,1
2024-03,17478,1
2024-03,24205,1
2024-03,53613,1
2024-03,17830,1
2024-03,75186,1
2024-03,48486,1
2024-03,66093,1
2024-03,87267,1
2024-03,86783,1
2024-03,64390,1
2024-03,70519,1
2024-03,89179,1
2024-03,19561,1
2024-03,40539,1
2024-03,57665,1
2024-03,19350,1
2024-03,21178,1
2024-03,19393,1
2024-03,87447,1
2024-03,76744,1
2024-03,64186,1
2024-03,76614,1
2024-03,77702,1
2024-03,44644,1
2024-03,45751,1
2024-03,77605,1
2024-03,17005,1
2024-03,60871,1
2024-03,10696,1
2024-03,46886,1
2024-03,89006,1
2024-03,92108,1
2024-03,13511,1
2024-03,77274,1
2024-03,14714,1
2024-03,11990,1
2024-03,36468,1
2024-03,12622,1
2024-03,77357,1
2024-03,11955,1
2024-03,11403,1
2024-03,82800,1
2024-03,49154,1
2024-03,56573,1
2024-03,91068,1
2024-03,90993,1
2024-03,18411,1
2024-03,13788,1
2024-03,12052,1
2024-03,89626,1
2024-03,13901,1
2024-03,92221,1
2024-03,27959,1
2024-03,75825,1
2024-03,18729,1
2024-03,18726,1
2024-03,20190,1
2024-03,12872,1
2024-03,62148,1
2024-03,85913,1
2024-03,48506,1
2024-03,39642,1
2024-03,41355,1
2024-03,60628,1
2024-03,24766,1
2024-03,81061,1
2024-03,15488,1
2024-03,13356,1
2024-03,23660,1
2024-03,66157,1
2024-03,84769,1
2024-03,91152,1
2024-03,81774,1
2024-03,79103,1
2024-03,70578,1
2024-03,60506,1
2024-03,22103,1
2024-03,60442,1
2024-03,12591,1
2024-03,64311,1
2024-03,88031,1
2024-03,88360,1
2024-03,75241,1
2024-03,86228,1
2024-03,77338,1
2024-03,91907,1
2024-03,22779,1
2024-03,22623,1
2024-03,34833,1
2024-03,13628,1
2024-03,87657,1
2024-03,85269,1
2024-03,81055,1
2024-03,85631,1
2024-03,80320,1
2024-03,90664,1
2024-03,77661,1
2024-03,76605,1
2024-03,38093,1
2024-03,19654,1
2024-03,28222,1
2024-03,14338,1
2024-03,87842,1
2024-03,66800,1
2024-03,20892,1
2024-03,59459,1
2024-03,20189,1
2024-03,12369,1
2024-03,19285,1
2024-03,93132,1
2024-03,71563,1
2024-03,25785,1
2024-03,52695,1
2024-03,69796,1
2024-03,22592,1
2024-03,57904,1
2024-03,91556,1
2024-03,19788,1
2024-03,81540,1
2024-03,85663,1
2024-03,78987,1
2024-03,77037,1
2024-03,34817,1
2024-03,38156,1
2024-03,92203,1
2024-03,15826,1
2024-03,28484,1
2024-03,25232,1
2024-03,13911,1
2024-03,79323,1
2024-03,86136,1
2024-03,24109,1
2024-03,15408,1
2024-03,76709,1
2024-03,92402,1
2024-03,61621,1
2024-03,11618,1
2024-03,90880,1
2024-03,17750,1
2024-03,49656,1
2024-03,89003,1
2024-03,87432,1
2024-03,85257,1
2024-03,52708,1
2024-03,89258,1
2024-03,89269,1
2024-03,12308,1
2024-03,41080,1
2024-03,48653,1
2024-03,17942,1
2024-03,23570,1
2024-03,21207,1
2024-03,64936,1
2024-03,16678,1
2024-03,23876,1
2024-03,18312,1
2024-03,18428,1
2024-03,12558,1
2024-03,25582,1
2024-03,52038,1
2024-03,19286,1
2024-03,18592,1
2024-03,17144,1
2024-03,86288,1
2024-03,85348,1
2024-03,90505,1
2024-03,16309,1
2024-03,16692,1
2024-03,18911,1
2024-03,80204,1
2024-03,85792,1
2024-03,84723,1
2024-03,21776,1
2024-03,14231,1
2024-03,79698,1
2024-03,86158,1
2024-03,90601,1
2024-03,15202,1
2024-03,82642,1
2024-03,13688,1
2024-03,13641,1
2024-03,75828,1
2024-03,23819,1
2024-03,88873,1
2024-03,13949,1
2024-03,93096,1
2024-03,22509,1
2024-03,93089,1
2024-03,75034,1
2024-03,84381,1
2024-03,18267,1
2024-03,23712,1
2024-03,52476,1
2024-03,90455,1
2024-03,92121,1
2024-03,10516,1
2024-03,16851,1
2024-03,87137,1
2024-03,14970,1
2024-03,88182,1
2024-03,11404,1
2024-03,13035,1
2024-03,76841,1
2024-03,17987,1
2024-03,15909,1
2024-03,11533,1
2024-03,91926,1
2024-03,82775,1
2024-03,83621,1
2024-03,16087,1
2024-03,23931,1
2024-03,90199,1
2024-03,27828,1
2024-03,81736,1
2024-03,16600,1
2024-03,81481,1
2024-03,62498,1
2024-03,18909,1
2024-03,17341,1
2024-03,20682,1
2024-03,85621,1
2024-03,80286,1
2024-03,22293,1
2024-03,24643,1
2024-03,14939,1
2024-03,10138,1
2024-03,21371,1
2024-03,15720,1
2024-03,89070,1
2024-03,86356,1
2024-03,69649,1
2024-03,86211,1
2024-03,13379,1
2024-03,16968,1
2024-03,23536,1
2024-03,79785,1
2024-03,81677,1
2024-03,54148,1
2024-03,34746,1
2024-03,90720,1
2024-03,23393,1
2024-03,84761,1
2024-03,14617,1
2024-03,92322,1
2024-03,63467,1
2024-03,12476,1
2024-03,88860,1
2024-03,91041,1
2024-03,25953,1
2024-03,35554,1
2024-03,16736,1
2024-03,79686,1
2024-03,91849,1
2024-03,89781,1
2024-03,92614,1
2024-03,89031,1
2024-03,84262,1
2024-03,72726,1
2024-03,11674,1
2024-03,15707,1
2024-03,17743,1
2024-03,75912,1
2024-03,24010,1
2024-03,36003,1
2024-03,66384,1
2024-03,32942,1
2024-03,20648,1
2024-03,23026,1
2024-03,12449,1
2024-03,10777,1
2024-03,40272,1
2024-03,24174,1
2024-03,27887,1
2024-03,82598,1
2024-03,18835,1
2024-03,46674,1
2024-03,22976,1
2024-03,88446,1
2024-03,57568,1
2024-03,88439,1
2024-03,76082,1
2024-03,44206,1
2024-03,18485,1
2024-03,42877,1
2024-03,82651,1
2024-03,83011,1
2024-03,87445,1
2024-03,22517,1
2024-03,89195,1
2024-03,42906,1
2024-03,65541,1
2024-03,81655,1
2024-03,10933,1
2024-03,12400,1
2024-03,24985,1
2024-03,90312,1
2024-03,26825,1
2024-03,23473,1
2024-03,35044,1
2024-03,93263,1
2024-03,52090,1
2024-03,12366,1
2024-03,80864,1
2024-03,30681,1
2024-03,90520,1
2024-03,32870,1
2024-03,46578,1
2024-03,85753,1
2024-03,20894,1
2024-03,90178,1
2024-03,27334,1
